,drop_white_pos_y,drop_white_pos_z,drop_white_pos_x,drop_black_pos_x,drop_black_pos_y,drop_black_pos_z,max_belt,quality,dx,dy,da
393,0.2935874017869615,-0.9990121222411597,-1.2641221953000907,-1.2633175441690632,0.6504606454757982,-1.460694597593307,0.0,1.0,1.95216858387,4.73118254542,5.11811004747
394,-0.7013733177280987,-1.5938859663822091,-0.8819673205831785,-0.8819984938646129,0.9256307760918183,-1.3671864791011636,0.0,0.0,0.0,0.430107504129,0.430107504129
395,-0.6072942447844941,-1.3243841232739788,-1.2099810000738573,-1.2100623482030384,0.8252747281386213,-0.7231868533366326,0.0,1.0,16.0511639118,11.1827951074,19.5625859573
396,-0.6807651854899889,-1.4100907136278842,-1.1805197861483887,-1.1805226623084437,0.7418878971845156,-1.4180109638107465,0.0,0.0,0.21690762043,0.645161256194,0.680648192751
397,0.0821548011638164,-1.0474843927642887,-1.2746160900697165,-1.2741903946906952,0.7241243865559223,-1.4299140640472339,0.0,1.0,9.110120058060001,0.0,9.110120058060001
398,-0.03933181547862946,-1.1591035469320345,-1.2639360028528623,-1.2635652291573636,0.6499455407531229,-1.5942238092928553,0.0,1.0,2.8197990655900003,4.0860212892300005,4.964558061530001
399,-0.684679258146554,-1.4161580232971862,-1.2044297405551543,-1.204477144372869,0.742983565791603,-1.1166090445591517,0.0,0.0,0.0,0.430107504129,0.430107504129
400,-0.3285125603131946,-1.542848722683634,-1.4909440601452295,-1.4910738241541277,1.07395352143401,-0.6308444559733373,0.0,1.0,16.0511639118,31.6129015535,35.45441309
401,-0.6860219590872544,-1.4064475652976502,-1.2043401558479365,-1.2043714064654534,0.7412159381994524,-1.1744231819371425,0.0,0.0,0.0,0.21505375206500002,0.21505375206500002
402,-0.6870864414347837,-1.4357699550160428,-1.1954004350656058,-1.1955274206587816,0.7362430653309603,-0.569158943078095,0.0,0.0,0.6507228612899999,0.430107504129,0.780020965945
403,0.20973911365833048,-0.9976708150250864,-1.2641531783177942,-1.2636245758739098,0.7250285352671955,-1.3719312699108803,0.0,1.0,11.4961038828,0.860215008259,11.5282424655
